year,country,slug,value,unit,qualifier,metric_type,section,subsection,method,sentence
2023,Yemen,yemen,10,women,,count,Section 6. Discrimination and Societal Abuses,,rules,The report alleged three of the 10 women and girls interviewed were raped by smugglers or other migrants.
2023,Yemen,yemen,19,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to a United Nations Population Fund report published in October, the most recent data from 2013 indicated 19 percent of women ages 15 to 49 had undergone FGM/C, with prevalence rates as high as 80 percent and 85 percent in al- Mahrah and Hadramawt Governorates, respectively."
2023,Yemen,yemen,80,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to a United Nations Population Fund report published in October, the most recent data from 2013 indicated 19 percent of women ages 15 to 49 had undergone FGM/C, with prevalence rates as high as 80 percent and 85 percent in al- Mahrah and Hadramawt Governorates, respectively."
2023,Yemen,yemen,85,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to a United Nations Population Fund report published in October, the most recent data from 2013 indicated 19 percent of women ages 15 to 49 had undergone FGM/C, with prevalence rates as high as 80 percent and 85 percent in al- Mahrah and Hadramawt Governorates, respectively."
2023,Yemen,yemen,20,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In February, UNFPA reported that less than half of the hospitals remained functional and, of those, only 20 percent of health facilities offered maternal and child health services, due to lack of supplies, staff shortages, damage due to conflict, inadequate equipment and supplies, and inability to meet operational costs."
2023,Yemen,yemen,3.1,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"Walk Free, an NGO focused on ending modern slavery, estimated in its 2018 report (most recent data available) there were 85,000 victims of modern slavery in the country, or 3.1 percent of the population, but that due to the impossibility of conducting surveys under conflict, the data likely underestimated the problem."
2023,Yemen,yemen,85000,victims,,count,Section 6. Discrimination and Societal Abuses,,rules,"Walk Free, an NGO focused on ending modern slavery, estimated in its 2018 report (most recent data available) there were 85,000 victims of modern slavery in the country, or 3.1 percent of the population, but that due to the impossibility of conducting surveys under conflict, the data likely underestimated the problem."
2023,Yemen,yemen,9,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to UNICEF, muhamasheen struggled to register their newborns, with only 9 percent holding birth certificates, the absence of which limited access to other government documents, as well as jobs and services."
2023,Yemen,yemen,5,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"The law reserved 5 percent of government jobs for persons with disabilities, but this was rarely enforced."
2023,Yemen,yemen,60,percent,at least,percentage,Section 7. Worker Rights,a. Freedom of Association and the Right to Collective,rules,"Strikes could not be carried out for “political purposes.” The proposal to strike had to be put to at least 60 percent of all workers concerned, of whom 25 percent had to vote in favor of the strike."
2023,Yemen,yemen,25,percent,,percentage,Section 7. Worker Rights,a. Freedom of Association and the Right to Collective,rules,"Strikes could not be carried out for “political purposes.” The proposal to strike had to be put to at least 60 percent of all workers concerned, of whom 25 percent had to vote in favor of the strike."
2023,Yemen,yemen,78,percent,,percentage,Section 7. Worker Rights,e. Acceptable Conditions of Work,rules,The Organization for Economic Cooperation and Development estimated in March 2021 that informal employment represented 78 percent of total employment.
2023,Zambia,zambia,26,cases,,count,Section 1. Respect for the Integrity of the Person,a. Arbitrary Deprivation of Life and Other Unlawful or Politically Motivated Killings,rules,"In 2021, the HRC received and dealt with nine cases of extrajudicial killings and in 2022 received and dealt with 26 cases of extrajudicial killings."
2023,Zambia,zambia,23,persons,,count,Section 2. Respect for Civil Liberties,b. Freedoms of Peaceful Assembly and Association,rules,"On March 10, 23 persons – including members of the opposition Economic Freedom Fighters party – were detained for unlawful assembly while protesting the Ndola-Lusaka dual carriageway tender."
2023,Zambia,zambia,10851,refugees,,count,Section 2. Respect for Civil Liberties,e. Protection of Refugees,rules,"As of year’s end, the government assisted 10,851 refugees to return home voluntarily."
2023,Zambia,zambia,31.61,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In the first three quarters of the year, the Zambia Police Service reported a total of 31,219 cases of GBV, which represented a 31.61 percent increase in the second quarter compared to 2022 and a 15.9 percent increase in the third quarter."
2023,Zambia,zambia,15.9,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"In the first three quarters of the year, the Zambia Police Service reported a total of 31,219 cases of GBV, which represented a 31.61 percent increase in the second quarter compared to 2022 and a 15.9 percent increase in the third quarter."
2023,Zambia,zambia,31219,cases,,count,Section 6. Discrimination and Societal Abuses,,rules,"In the first three quarters of the year, the Zambia Police Service reported a total of 31,219 cases of GBV, which represented a 31.61 percent increase in the second quarter compared to 2022 and a 15.9 percent increase in the third quarter."
2023,Zambia,zambia,50483,girls,,count,Section 6. Discrimination and Societal Abuses,,rules,"Additionally, health facilities across the country reported 50,483 girls and women reporting and receiving care for GBV from October 2022, through September 30."
2023,Zambia,zambia,278,deaths,,count,Section 6. Discrimination and Societal Abuses,,rules,"The maternal mortality ratio was 278 deaths per 100,000 live births in 2018."
2023,Zambia,zambia,80,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to the Zambia 2018 Demographic and Health Survey, the latest information available, 80 percent of childbirths were assisted by a skilled provider, the pregnancy rate for girls and women between ages 15 and 19 was 29 percent, and the median age of having the first child was 19, indicating limited contraceptive use among teenagers, which was mainly due to government policy that did not allow adolescents aged 16 and below to access family planning services without parental consent."
2023,Zambia,zambia,29,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"According to the Zambia 2018 Demographic and Health Survey, the latest information available, 80 percent of childbirths were assisted by a skilled provider, the pregnancy rate for girls and women between ages 15 and 19 was 29 percent, and the median age of having the first child was 19, indicating limited contraceptive use among teenagers, which was mainly due to government policy that did not allow adolescents aged 16 and below to access family planning services without parental consent."
2023,Zambia,zambia,32,percent,,percentage,Section 6. Discrimination and Societal Abuses,,rules,"The numbers of girls and boys in primary school were approximately equal, but only 32 percent of children who completed secondary school were girls (see also section 6, Women, Reproductive Rights)."
2023,Zambia,zambia,735,cases,,count,Section 6. Discrimination and Societal Abuses,,rules,"According to Zambia Police statistics released in November, the country recorded a total of 735 cases of defilement of children."
2023,Zambia,zambia,500,persons,fewer than,count,Section 6. Discrimination and Societal Abuses,,rules,"Antisemitism There were fewer than 500 persons in the Jewish community, and there were no known reports of antisemitic incidents."
2023,Zambia,zambia,70,percent,,percentage,Section 7. Worker Rights,e. Acceptable Conditions of Work,rules,"According to the government, most informal-sector workers, who accounted for 70 percent of the total workforce of three million persons, worked in agriculture, forestry, mining, wholesale and retail trade, and motor vehicle repair."
